1 	 10000000 	 2.536170e+00 
 2 	 10000000 	 1.743791e+00 
 4 	 10000000 	 8.721225e-01 
 7 	 10000000 	 6.851003e-01 
 8 	 10000000 	 6.520136e-01 
 14 	 10000000 	 4.238781e-01 
 16 	 10000000 	 3.815990e-01 
 28 	 10000000 	 3.094723e-01 
 32 	 10000000 	 3.437027e-01 
 56 	 10000000 	 2.696213e-01 
