1 	 40000000 	 1.049856e+01  
 2 	 40000000 	 6.333898e+00 
 4 	 40000000 	 3.328835e+00 
 7 	 40000000 	 2.193047e+00 
 8 	 40000000 	 1.895464e+00 
 14 	 40000000 	 1.245955e+00 
 16 	 40000000 	 1.150666e+00 
 28 	 40000000 	 8.534630e-01 
 32 	 40000000 	 9.049644e-01 
 56 	 40000000 	 8.681322e-01 
