NumThread		Precision		SerialExeTime		CriticalExeTime		ReductionExeTime
1 	  4000 	  2.15811e-05  	  0.000150504 	  2.17567e-05 
2 	  4000 	  2.16183e-05  	  0.0017805 	  1.25262e-05 
4 	  4000 	  2.16382e-05  	  0.00170849 	  7.40336e-06 
7 	  4000 	  2.15968e-05  	  0.00176487 	  7.38921e-06 
8 	  4000 	  2.16789e-05  	  0.00171944 	  7.04416e-06 
14 	  4000 	  2.16193e-05  	  0.0018731 	  6.27042e-06 
16 	  4000 	  2.15699e-05  	  0.00193106 	  6.74811e-06 
28 	  4000 	  2.15757e-05  	  0.00217264 	  7.58703e-06 
56 	  4000 	  2.15971e-05  	  0.00190296 	  1.08007e-05 
