NumThread		Precision		SerialExeTime		CriticalExeTime		ReductionExeTime
1 	  14000 	  7.55185e-05  	  0.000516891 	  7.56378e-05 
2 	  14000 	  7.56156e-05  	  0.00324687 	  3.85467e-05 
4 	  14000 	  7.54893e-05  	  0.00357975 	  1.99632e-05 
7 	  14000 	  7.55266e-05  	  0.00351804 	  1.28827e-05 
8 	  14000 	  7.5512e-05  	  0.0043603 	  1.40092e-05 
14 	  14000 	  7.55478e-05  	  0.00575268 	  9.54327e-06 
16 	  14000 	  7.54643e-05  	  0.00623272 	  9.63942e-06 
28 	  14000 	  7.57544e-05  	  0.00772468 	  8.88426e-06 
56 	  14000 	  7.54914e-05  	  0.00673457 	  1.01778e-05 
