NumThread		Precision		SerialExeTime		CriticalExeTime		ReductionExeTime
1 	  56000 	  0.000302089  	  0.00205354 	  0.000302274 
2 	  56000 	  0.000301864  	  0.00391873 	  0.000302751 
4 	  56000 	  0.000301996  	  0.0124613 	  0.0001522 
7 	  56000 	  0.00030207  	  0.0130871 	  8.84164e-05 
8 	  56000 	  0.000306329  	  0.0122404 	  7.77901e-05 
14 	  56000 	  0.000302533  	  0.0129116 	  4.60283e-05 
16 	  56000 	  0.000301831  	  0.0156016 	  4.19738e-05 
28 	  56000 	  0.00030186  	  0.0202883 	  2.64339e-05 
56 	  56000 	  0.000301909  	  0.0272814 	  1.89793e-05 
