NumThread		Precision		SerialExeTime		CriticalExeTime		ReductionExeTime
1 	  16000 	  8.64085e-05  	  0.000591251 	  8.64255e-05 
2 	  16000 	  8.62943e-05  	  0.00112684 	  8.70282e-05 
4 	  16000 	  8.62773e-05  	  0.00325367 	  4.43713e-05 
7 	  16000 	  8.63435e-05  	  0.00381191 	  2.68316e-05 
8 	  16000 	  8.71003e-05  	  0.00350282 	  2.39242e-05 
14 	  16000 	  8.6424e-05  	  0.00374505 	  1.51794e-05 
16 	  16000 	  8.6263e-05  	  0.00442009 	  1.4904e-05 
28 	  16000 	  8.62835e-05  	  0.00587192 	  1.08533e-05 
56 	  16000 	  8.62519e-05  	  0.00769437 	  1.11854e-05 
