NumThread		Precision		SerialExeTime		CriticalExeTime		ReductionExeTime
1 	  1000 	  5.3912e-06  	  4.4625e-05 	  5.61549e-06 
2 	  1000 	  5.41341e-06  	  0.000228287 	  3.55466e-06 
4 	  1000 	  5.41535e-06  	  0.00025767 	  2.4548e-06 
7 	  1000 	  5.42544e-06  	  0.000252556 	  2.93691e-06 
8 	  1000 	  5.5402e-06  	  0.000350415 	  5.19379e-06 
14 	  1000 	  5.60601e-06  	  0.000525654 	  5.81238e-06 
16 	  1000 	  5.39488e-06  	  0.000501918 	  5.77943e-06 
28 	  1000 	  5.45713e-06  	  0.000554054 	  6.7342e-06 
56 	  1000 	  5.39049e-06  	  0.000519501 	  8.19645e-06 
