NumThread		Precision		SerialExeTime		CriticalExeTime		ReductionExeTime
1 	  28000 	  0.000150917  	  0.00103002 	  0.000152136 
2 	  28000 	  0.000151042  	  0.0121622 	  7.71003e-05 
4 	  28000 	  0.000150949  	  0.0121452 	  3.9926e-05 
7 	  28000 	  0.000150941  	  0.0120752 	  2.55858e-05 
8 	  28000 	  0.000150896  	  0.0116319 	  2.3411e-05 
14 	  28000 	  0.000150912  	  0.0131856 	  1.5594e-05 
16 	  28000 	  0.000150931  	  0.0135571 	  1.46297e-05 
28 	  28000 	  0.000150932  	  0.0154203 	  1.24136e-05 
56 	  28000 	  0.000150963  	  0.0138928 	  1.48247e-05 
